Source,Destination,Packet_Count,Duration
fe80::c02d:fdff:feb0:18d7,2001:db8::170,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::221,3,2.046947
fe80::c02d:fdff:feb0:18d7,2001:db8::169,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::220,3,2.046946
fe80::c02d:fdff:feb0:18d7,2001:db8::167,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::218,3,2.046946
fe80::c02d:fdff:feb0:18d7,2001:db8::166,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::219,3,2.046945
fe80::c02d:fdff:feb0:18d7,2001:db8::165,3,2.044713
fe80::c02d:fdff:feb0:18d7,2001:db8::217,3,2.046944
fe80::c02d:fdff:feb0:18d7,2001:db8::164,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::216,3,2.046943
fe80::c02d:fdff:feb0:18d7,2001:db8::163,3,2.044713
fe80::c02d:fdff:feb0:18d7,2001:db8::215,3,2.046942
fe80::c02d:fdff:feb0:18d7,2001:db8::162,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::214,3,2.046943
fe80::c02d:fdff:feb0:18d7,2001:db8::161,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::213,3,2.046941
fe80::c02d:fdff:feb0:18d7,2001:db8::160,3,2.044713
fe80::c02d:fdff:feb0:18d7,2001:db8::212,3,2.046941
fe80::c02d:fdff:feb0:18d7,2001:db8::159,3,2.044713
fe80::c02d:fdff:feb0:18d7,2001:db8::210,3,2.046941
fe80::c02d:fdff:feb0:18d7,2001:db8::157,3,2.044713
fe80::c02d:fdff:feb0:18d7,2001:db8::211,3,2.04694
fe80::c02d:fdff:feb0:18d7,2001:db8::156,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::158,3,2.044713
fe80::c02d:fdff:feb0:18d7,2001:db8::209,3,2.046939
fe80::c02d:fdff:feb0:18d7,2001:db8::155,3,2.044715
fe80::c02d:fdff:feb0:18d7,2001:db8::207,3,2.046938
fe80::c02d:fdff:feb0:18d7,2001:db8::154,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::208,3,2.046937
fe80::c02d:fdff:feb0:18d7,2001:db8::153,3,2.044715
fe80::c02d:fdff:feb0:18d7,2001:db8::206,3,2.046937
fe80::c02d:fdff:feb0:18d7,2001:db8::152,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::205,3,2.046936
fe80::c02d:fdff:feb0:18d7,2001:db8::151,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::203,3,2.046935
fe80::c02d:fdff:feb0:18d7,2001:db8::149,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::204,3,2.046934
fe80::c02d:fdff:feb0:18d7,2001:db8::150,3,2.044713
fe80::c02d:fdff:feb0:18d7,2001:db8::202,3,2.046935
fe80::c02d:fdff:feb0:18d7,2001:db8::148,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::201,3,2.046934
fe80::c02d:fdff:feb0:18d7,2001:db8::147,3,2.044714
fe80::c02d:fdff:feb0:18d7,2001:db8::200,3,2.046932
fe80::c02d:fdff:feb0:18d7,2001:db8::145,3,2.044755
fe80::c02d:fdff:feb0:18d7,2001:db8::198,3,2.046932
fe80::c02d:fdff:feb0:18d7,2001:db8::146,3,2.04476
fe80::c02d:fdff:feb0:18d7,2001:db8::197,3,2.046932
fe80::c02d:fdff:feb0:18d7,2001:db8::144,3,2.04476
fe80::c02d:fdff:feb0:18d7,2001:db8::199,3,2.046931
fe80::c02d:fdff:feb0:18d7,2001:db8::195,3,2.046931
fe80::c02d:fdff:feb0:18d7,2001:db8::141,3,2.044761
fe80::c02d:fdff:feb0:18d7,2001:db8::196,3,2.04693
fe80::c02d:fdff:feb0:18d7,2001:db8::143,3,2.044761
fe80::c02d:fdff:feb0:18d7,2001:db8::194,3,2.046929
fe80::c02d:fdff:feb0:18d7,2001:db8::142,3,2.044763
fe80::c02d:fdff:feb0:18d7,2001:db8::192,3,2.046929
fe80::c02d:fdff:feb0:18d7,2001:db8::140,3,2.044762
fe80::c02d:fdff:feb0:18d7,2001:db8::193,3,2.046928
fe80::c02d:fdff:feb0:18d7,2001:db8::190,3,2.046929
fe80::c02d:fdff:feb0:18d7,2001:db8::191,3,2.046929
fe80::c02d:fdff:feb0:18d7,2001:db8::189,3,2.046934
fe80::c02d:fdff:feb0:18d7,2001:db8::188,3,2.046933
fe80::c02d:fdff:feb0:18d7,2001:db8::187,3,2.046933
fe80::c02d:fdff:feb0:18d7,2001:db8::186,3,2.046933
fe80::c02d:fdff:feb0:18d7,2001:db8::185,3,2.046932
fe80::c02d:fdff:feb0:18d7,2001:db8::184,3,2.046932
fe80::c02d:fdff:feb0:18d7,2001:db8::183,3,2.046932
fe80::c02d:fdff:feb0:18d7,2001:db8::180,3,2.046931
fe80::c02d:fdff:feb0:18d7,2001:db8::181,3,2.04693
fe80::c02d:fdff:feb0:18d7,2001:db8::182,3,2.046929
fe80::c02d:fdff:feb0:18d7,2001:db8::179,3,2.046929
fe80::c02d:fdff:feb0:18d7,2001:db8::178,3,2.046928
fe80::c02d:fdff:feb0:18d7,2001:db8::177,3,2.046928
fe80::c02d:fdff:feb0:18d7,2001:db8::176,3,2.046928
fe80::c02d:fdff:feb0:18d7,2001:db8::174,3,2.046926
fe80::c02d:fdff:feb0:18d7,2001:db8::283,3,2.045116
fe80::c02d:fdff:feb0:18d7,2001:db8::284,3,2.045109
fe80::c02d:fdff:feb0:18d7,2001:db8::281,3,2.045107
fe80::c02d:fdff:feb0:18d7,2001:db8::282,3,2.045107
fe80::c02d:fdff:feb0:18d7,2001:db8::280,3,2.045107
fe80::c02d:fdff:feb0:18d7,2001:db8::278,3,2.045106
fe80::c02d:fdff:feb0:18d7,2001:db8::279,3,2.045105
fe80::c02d:fdff:feb0:18d7,2001:db8::277,3,2.045105
fe80::c02d:fdff:feb0:18d7,2001:db8::276,3,2.045104
fe80::c02d:fdff:feb0:18d7,2001:db8::274,3,2.045104
fe80::c02d:fdff:feb0:18d7,2001:db8::275,3,2.045104
fe80::c02d:fdff:feb0:18d7,2001:db8::273,3,2.045103
fe80::c02d:fdff:feb0:18d7,2001:db8::272,3,2.045102
fe80::c02d:fdff:feb0:18d7,2001:db8::271,3,2.045102
fe80::c02d:fdff:feb0:18d7,2001:db8::269,3,2.045102
fe80::c02d:fdff:feb0:18d7,2001:db8::270,3,2.045101
fe80::c02d:fdff:feb0:18d7,2001:db8::268,3,2.045118
fe80::c02d:fdff:feb0:18d7,2001:db8::267,3,2.045119
fe80::c02d:fdff:feb0:18d7,2001:db8::266,3,2.045118
fe80::c02d:fdff:feb0:18d7,2001:db8::265,3,2.045117
fe80::c02d:fdff:feb0:18d7,2001:db8::264,3,2.045117
fe80::c02d:fdff:feb0:18d7,2001:db8::262,3,2.045115
fe80::c02d:fdff:feb0:18d7,2001:db8::263,3,2.045114
fe80::c02d:fdff:feb0:18d7,2001:db8::261,3,2.045115
fe80::c02d:fdff:feb0:18d7,2001:db8::260,3,2.045116
fe80::c02d:fdff:feb0:18d7,2001:db8::259,3,2.045131
fe80::c02d:fdff:feb0:18d7,2001:db8::258,3,2.045131
fe80::c02d:fdff:feb0:18d7,2001:db8::257,3,2.04513
fe80::c02d:fdff:feb0:18d7,2001:db8::256,3,2.04515
fe80::c02d:fdff:feb0:18d7,2001:db8::254,3,2.045146
fe80::c02d:fdff:feb0:18d7,2001:db8::286,3,2.059362
fe80::c02d:fdff:feb0:18d7,2001:db8::255,3,2.045146
fe80::c02d:fdff:feb0:18d7,2001:db8::253,3,2.045146
fe80::c02d:fdff:feb0:18d7,2001:db8::252,3,2.045145
fe80::c02d:fdff:feb0:18d7,2001:db8::288,3,2.059363
fe80::c02d:fdff:feb0:18d7,2001:db8::250,3,2.045145
fe80::c02d:fdff:feb0:18d7,2001:db8::285,3,2.05936
fe80::c02d:fdff:feb0:18d7,2001:db8::249,3,2.045143
fe80::c02d:fdff:feb0:18d7,2001:db8::251,3,2.045142
fe80::c02d:fdff:feb0:18d7,2001:db8::231,3,2.059357
fe80::c02d:fdff:feb0:18d7,2001:db8::248,3,2.045141
fe80::c02d:fdff:feb0:18d7,2001:db8::230,3,2.059354
fe80::c02d:fdff:feb0:18d7,2001:db8::247,3,2.045141
fe80::c02d:fdff:feb0:18d7,2001:db8::228,3,2.059353
fe80::c02d:fdff:feb0:18d7,2001:db8::246,3,2.045139
fe80::c02d:fdff:feb0:18d7,2001:db8::229,3,2.059351
fe80::c02d:fdff:feb0:18d7,2001:db8::245,3,2.045138
fe80::c02d:fdff:feb0:18d7,2001:db8::244,3,2.045138
fe80::c02d:fdff:feb0:18d7,2001:db8::226,3,2.05935
fe80::c02d:fdff:feb0:18d7,2001:db8::242,3,2.045137
fe80::c02d:fdff:feb0:18d7,2001:db8::225,3,2.059346
fe80::c02d:fdff:feb0:18d7,2001:db8::241,3,2.045136
fe80::c02d:fdff:feb0:18d7,2001:db8::240,3,2.045135
fe80::c02d:fdff:feb0:18d7,2001:db8::222,3,2.059345
fe80::c02d:fdff:feb0:18d7,2001:db8::239,3,2.045135
fe80::c02d:fdff:feb0:18d7,2001:db8::227,3,2.059344
fe80::c02d:fdff:feb0:18d7,2001:db8::243,3,2.045133
fe80::c02d:fdff:feb0:18d7,2001:db8::238,3,2.045133
fe80::c02d:fdff:feb0:18d7,2001:db8::237,3,2.045132
fe80::c02d:fdff:feb0:18d7,2001:db8::236,3,2.045131
fe80::c02d:fdff:feb0:18d7,2001:db8::233,3,2.04513
fe80::c02d:fdff:feb0:18d7,2001:db8::235,3,2.04513
fe80::c02d:fdff:feb0:18d7,2001:db8::234,3,2.045129
fe80::c02d:fdff:feb0:18d7,2001:db8::232,3,2.045129
fe80::c02d:fdff:feb0:18d7,2001:db8::316,3,2.048296
fe80::c02d:fdff:feb0:18d7,2001:db8::321,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::320,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::319,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::317,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::313,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::318,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::315,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::314,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::312,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::310,3,2.048283
fe80::c02d:fdff:feb0:18d7,2001:db8::309,3,2.048284
fe80::c02d:fdff:feb0:18d7,2001:db8::311,3,2.048284
fe80::c02d:fdff:feb0:18d7,2001:db8::308,3,2.048284
fe80::c02d:fdff:feb0:18d7,2001:db8::307,3,2.048285
fe80::c02d:fdff:feb0:18d7,2001:db8::306,3,2.048284
fe80::c02d:fdff:feb0:18d7,2001:db8::305,3,2.048284
fe80::c02d:fdff:feb0:18d7,2001:db8::304,3,2.048284
fe80::c02d:fdff:feb0:18d7,2001:db8::301,3,2.048284
fe80::c02d:fdff:feb0:18d7,2001:db8::303,3,2.048285
fe80::c02d:fdff:feb0:18d7,2001:db8::299,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::300,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::302,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::298,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::296,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::297,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::295,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::294,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::292,3,2.048287
fe80::c02d:fdff:feb0:18d7,2001:db8::289,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::293,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::291,3,2.048285
fe80::c02d:fdff:feb0:18d7,2001:db8::290,3,2.048286
fe80::c02d:fdff:feb0:18d7,2001:db8::287,3,2.048287
fe80::c02d:fdff:feb0:18d7,2001:db8::426,3,2.047694
fe80::c02d:fdff:feb0:18d7,2001:db8::425,3,2.047688
fe80::c02d:fdff:feb0:18d7,2001:db8::424,3,2.047688
fe80::c02d:fdff:feb0:18d7,2001:db8::474,3,2.047541
fe80::c02d:fdff:feb0:18d7,2001:db8::475,3,2.047535
fe80::c02d:fdff:feb0:18d7,2001:db8::473,3,2.047533
fe80::c02d:fdff:feb0:18d7,2001:db8::422,3,2.047612
fe80::c02d:fdff:feb0:18d7,2001:db8::472,3,2.047532
fe80::c02d:fdff:feb0:18d7,2001:db8::419,3,2.047612
fe80::c02d:fdff:feb0:18d7,2001:db8::470,3,2.04753
fe80::c02d:fdff:feb0:18d7,2001:db8::421,3,2.047611
fe80::c02d:fdff:feb0:18d7,2001:db8::471,3,2.047528
fe80::c02d:fdff:feb0:18d7,2001:db8::420,3,2.047611
fe80::c02d:fdff:feb0:18d7,2001:db8::418,3,2.04761
fe80::c02d:fdff:feb0:18d7,2001:db8::469,3,2.047528
fe80::c02d:fdff:feb0:18d7,2001:db8::416,3,2.047609
fe80::c02d:fdff:feb0:18d7,2001:db8::417,3,2.047609
fe80::c02d:fdff:feb0:18d7,2001:db8::468,3,2.047526
fe80::c02d:fdff:feb0:18d7,2001:db8::415,3,2.04761
fe80::c02d:fdff:feb0:18d7,2001:db8::467,3,2.047523
fe80::c02d:fdff:feb0:18d7,2001:db8::466,3,2.047522
fe80::c02d:fdff:feb0:18d7,2001:db8::414,3,2.047605
fe80::c02d:fdff:feb0:18d7,2001:db8::465,3,2.047521
fe80::c02d:fdff:feb0:18d7,2001:db8::413,3,2.047604
fe80::c02d:fdff:feb0:18d7,2001:db8::412,3,2.047604
fe80::c02d:fdff:feb0:18d7,2001:db8::464,3,2.047518
fe80::c02d:fdff:feb0:18d7,2001:db8::411,3,2.047603
fe80::c02d:fdff:feb0:18d7,2001:db8::463,3,2.047517
fe80::c02d:fdff:feb0:18d7,2001:db8::410,3,2.047603
fe80::c02d:fdff:feb0:18d7,2001:db8::409,3,2.047602
fe80::c02d:fdff:feb0:18d7,2001:db8::462,3,2.047515
fe80::c02d:fdff:feb0:18d7,2001:db8::408,3,2.047602
fe80::c02d:fdff:feb0:18d7,2001:db8::405,3,2.047601
fe80::c02d:fdff:feb0:18d7,2001:db8::461,3,2.047513
fe80::c02d:fdff:feb0:18d7,2001:db8::407,3,2.047601
fe80::c02d:fdff:feb0:18d7,2001:db8::460,3,2.047513
fe80::c02d:fdff:feb0:18d7,2001:db8::406,3,2.047601
fe80::c02d:fdff:feb0:18d7,2001:db8::404,3,2.047601
fe80::c02d:fdff:feb0:18d7,2001:db8::459,3,2.047511
fe80::c02d:fdff:feb0:18d7,2001:db8::403,3,2.047601
fe80::c02d:fdff:feb0:18d7,2001:db8::402,3,2.0476
fe80::c02d:fdff:feb0:18d7,2001:db8::457,3,2.047508
fe80::c02d:fdff:feb0:18d7,2001:db8::401,3,2.047599
fe80::c02d:fdff:feb0:18d7,2001:db8::399,3,2.0476
fe80::c02d:fdff:feb0:18d7,2001:db8::458,3,2.047506
fe80::c02d:fdff:feb0:18d7,2001:db8::400,3,2.047599
fe80::c02d:fdff:feb0:18d7,2001:db8::398,3,2.0476
fe80::c02d:fdff:feb0:18d7,2001:db8::456,3,2.047506
fe80::c02d:fdff:feb0:18d7,2001:db8::397,3,2.047599
fe80::c02d:fdff:feb0:18d7,2001:db8::455,3,2.047504
fe80::c02d:fdff:feb0:18d7,2001:db8::396,3,2.047599
fe80::c02d:fdff:feb0:18d7,2001:db8::394,3,2.047598
fe80::c02d:fdff:feb0:18d7,2001:db8::454,3,2.047503
fe80::c02d:fdff:feb0:18d7,2001:db8::395,3,2.047598
fe80::c02d:fdff:feb0:18d7,2001:db8::452,3,2.047502
fe80::c02d:fdff:feb0:18d7,2001:db8::393,3,2.047598
fe80::c02d:fdff:feb0:18d7,2001:db8::392,3,2.047599
fe80::c02d:fdff:feb0:18d7,2001:db8::453,3,2.0475
fe80::c02d:fdff:feb0:18d7,2001:db8::390,3,2.047598
fe80::c02d:fdff:feb0:18d7,2001:db8::451,3,2.047499
fe80::c02d:fdff:feb0:18d7,2001:db8::450,3,2.047499
fe80::c02d:fdff:feb0:18d7,2001:db8::449,3,2.047497
fe80::c02d:fdff:feb0:18d7,2001:db8::448,3,2.047496
fe80::c02d:fdff:feb0:18d7,2001:db8::391,3,2.04759
fe80::c02d:fdff:feb0:18d7,2001:db8::446,3,2.047495
fe80::c02d:fdff:feb0:18d7,2001:db8::389,3,2.047589
fe80::c02d:fdff:feb0:18d7,2001:db8::388,3,2.047589
fe80::c02d:fdff:feb0:18d7,2001:db8::447,3,2.047493
fe80::c02d:fdff:feb0:18d7,2001:db8::387,3,2.04759
fe80::c02d:fdff:feb0:18d7,2001:db8::445,3,2.047492
fe80::c02d:fdff:feb0:18d7,2001:db8::386,3,2.047589
fe80::c02d:fdff:feb0:18d7,2001:db8::443,3,2.04749
fe80::c02d:fdff:feb0:18d7,2001:db8::444,3,2.047488
fe80::c02d:fdff:feb0:18d7,2001:db8::442,3,2.047488
fe80::c02d:fdff:feb0:18d7,2001:db8::441,3,2.047488
fe80::c02d:fdff:feb0:18d7,2001:db8::439,3,2.047482
fe80::c02d:fdff:feb0:18d7,2001:db8::440,3,2.047481
fe80::c02d:fdff:feb0:18d7,2001:db8::438,3,2.047481
fe80::c02d:fdff:feb0:18d7,2001:db8::437,3,2.04748
fe80::c02d:fdff:feb0:18d7,2001:db8::436,3,2.047476
fe80::c02d:fdff:feb0:18d7,2001:db8::434,3,2.047475
fe80::c02d:fdff:feb0:18d7,2001:db8::435,3,2.047473
fe80::c02d:fdff:feb0:18d7,2001:db8::433,3,2.047471
fe80::c02d:fdff:feb0:18d7,2001:db8::432,3,2.04747
fe80::c02d:fdff:feb0:18d7,2001:db8::429,3,2.047469
fe80::c02d:fdff:feb0:18d7,2001:db8::431,3,2.047465
fe80::c02d:fdff:feb0:18d7,2001:db8::428,3,2.047464
fe80::c02d:fdff:feb0:18d7,2001:db8::430,3,2.047463
fe80::c02d:fdff:feb0:18d7,2001:db8::427,3,2.047461
fe80::c02d:fdff:feb0:18d7,2001:db8::423,3,2.04746
fe80::c02d:fdff:feb0:18d7,2001:db8::385,3,2.047458
fe80::c02d:fdff:feb0:18d7,2001:db8::384,3,2.047458
fe80::c02d:fdff:feb0:18d7,2001:db8::383,3,2.047457
fe80::c02d:fdff:feb0:18d7,2001:db8::382,3,2.047456
fe80::c02d:fdff:feb0:18d7,2001:db8::381,3,2.047454
fe80::c02d:fdff:feb0:18d7,2001:db8::380,3,2.047454
fe80::c02d:fdff:feb0:18d7,2001:db8::379,3,2.047453
fe80::c02d:fdff:feb0:18d7,2001:db8::377,3,2.047452
fe80::c02d:fdff:feb0:18d7,2001:db8::378,3,2.047451
fe80::c02d:fdff:feb0:18d7,2001:db8::376,3,2.047449
fe80::c02d:fdff:feb0:18d7,2001:db8::375,3,2.047448
fe80::c02d:fdff:feb0:18d7,2001:db8::374,3,2.047447
fe80::c02d:fdff:feb0:18d7,2001:db8::373,3,2.047445
fe80::c02d:fdff:feb0:18d7,2001:db8::371,3,2.047443
fe80::c02d:fdff:feb0:18d7,2001:db8::372,3,2.047443
fe80::c02d:fdff:feb0:18d7,2001:db8::368,3,2.047442
fe80::c02d:fdff:feb0:18d7,2001:db8::370,3,2.047442
fe80::c02d:fdff:feb0:18d7,2001:db8::369,3,2.047441
fe80::c02d:fdff:feb0:18d7,2001:db8::366,3,2.047441
fe80::c02d:fdff:feb0:18d7,2001:db8::367,3,2.047439
fe80::c02d:fdff:feb0:18d7,2001:db8::365,3,2.047438
fe80::c02d:fdff:feb0:18d7,2001:db8::362,3,2.047437
fe80::c02d:fdff:feb0:18d7,2001:db8::364,3,2.047437
fe80::c02d:fdff:feb0:18d7,2001:db8::363,3,2.047436
fe80::c02d:fdff:feb0:18d7,2001:db8::360,3,2.047435
fe80::c02d:fdff:feb0:18d7,2001:db8::361,3,2.047434
fe80::c02d:fdff:feb0:18d7,2001:db8::358,3,2.047432
fe80::c02d:fdff:feb0:18d7,2001:db8::359,3,2.047428
fe80::c02d:fdff:feb0:18d7,2001:db8::357,3,2.047428
fe80::c02d:fdff:feb0:18d7,2001:db8::355,3,2.047427
fe80::c02d:fdff:feb0:18d7,2001:db8::356,3,2.047425
fe80::c02d:fdff:feb0:18d7,2001:db8::354,3,2.047425
fe80::c02d:fdff:feb0:18d7,2001:db8::353,3,2.047424
fe80::c02d:fdff:feb0:18d7,2001:db8::351,3,2.047423
fe80::c02d:fdff:feb0:18d7,2001:db8::352,3,2.047413
fe80::c02d:fdff:feb0:18d7,2001:db8::350,3,2.047411
fe80::c02d:fdff:feb0:18d7,2001:db8::349,3,2.04741
fe80::c02d:fdff:feb0:18d7,2001:db8::348,3,2.047409
fe80::c02d:fdff:feb0:18d7,2001:db8::346,3,2.047404
fe80::c02d:fdff:feb0:18d7,2001:db8::347,3,2.047404
fe80::c02d:fdff:feb0:18d7,2001:db8::344,3,2.047403
fe80::c02d:fdff:feb0:18d7,2001:db8::345,3,2.047402
fe80::c02d:fdff:feb0:18d7,2001:db8::343,3,2.047401
fe80::c02d:fdff:feb0:18d7,2001:db8::342,3,2.047399
fe80::c02d:fdff:feb0:18d7,2001:db8::341,3,2.047398
fe80::c02d:fdff:feb0:18d7,2001:db8::340,3,2.047397
fe80::c02d:fdff:feb0:18d7,2001:db8::339,3,2.0474
fe80::c02d:fdff:feb0:18d7,2001:db8::338,3,2.047399
fe80::c02d:fdff:feb0:18d7,2001:db8::336,3,2.047397
fe80::c02d:fdff:feb0:18d7,2001:db8::334,3,2.047398
fe80::c02d:fdff:feb0:18d7,2001:db8::335,3,2.047396
fe80::c02d:fdff:feb0:18d7,2001:db8::337,3,2.047395
fe80::c02d:fdff:feb0:18d7,2001:db8::333,3,2.047394
fe80::c02d:fdff:feb0:18d7,2001:db8::332,3,2.047393
fe80::c02d:fdff:feb0:18d7,2001:db8::331,3,2.047392
fe80::c02d:fdff:feb0:18d7,2001:db8::328,3,2.047392
fe80::c02d:fdff:feb0:18d7,2001:db8::330,3,2.04739
fe80::c02d:fdff:feb0:18d7,2001:db8::327,3,2.047384
fe80::c02d:fdff:feb0:18d7,2001:db8::329,3,2.047378
fe80::c02d:fdff:feb0:18d7,2001:db8::326,3,2.047377
fe80::c02d:fdff:feb0:18d7,2001:db8::325,3,2.047376
fe80::c02d:fdff:feb0:18d7,2001:db8::323,3,2.047375
fe80::c02d:fdff:feb0:18d7,2001:db8::324,3,2.047375
fe80::c02d:fdff:feb0:18d7,2001:db8::322,3,2.047373
fe80::c02d:fdff:feb0:18d7,2001:db8::497,3,2.051837
fe80::c02d:fdff:feb0:18d7,2001:db8::496,3,2.051828
fe80::c02d:fdff:feb0:18d7,2001:db8::495,3,2.051829
fe80::c02d:fdff:feb0:18d7,2001:db8::492,3,2.051828
fe80::c02d:fdff:feb0:18d7,2001:db8::494,3,2.051827
fe80::c02d:fdff:feb0:18d7,2001:db8::493,3,2.051826
fe80::c02d:fdff:feb0:18d7,2001:db8::491,3,2.051826
fe80::c02d:fdff:feb0:18d7,2001:db8::489,3,2.051816
fe80::c02d:fdff:feb0:18d7,2001:db8::490,3,2.051816
fe80::c02d:fdff:feb0:18d7,2001:db8::488,3,2.051816
fe80::c02d:fdff:feb0:18d7,2001:db8::486,3,2.051815
fe80::c02d:fdff:feb0:18d7,2001:db8::487,3,2.051815
fe80::c02d:fdff:feb0:18d7,2001:db8::485,3,2.051813
fe80::c02d:fdff:feb0:18d7,2001:db8::484,3,2.051797
fe80::c02d:fdff:feb0:18d7,2001:db8::483,3,2.051796
fe80::c02d:fdff:feb0:18d7,2001:db8::481,3,2.051797
fe80::c02d:fdff:feb0:18d7,2001:db8::479,3,2.051796
fe80::c02d:fdff:feb0:18d7,2001:db8::482,3,2.051795
fe80::c02d:fdff:feb0:18d7,2001:db8::480,3,2.051794
fe80::c02d:fdff:feb0:18d7,2001:db8::478,3,2.051794
fe80::c02d:fdff:feb0:18d7,2001:db8::501,3,2.049474
fe80::c02d:fdff:feb0:18d7,2001:db8::500,3,2.049466
fe80::c02d:fdff:feb0:18d7,2001:db8::476,2,1.036724
fe80::c02d:fdff:feb0:18d7,2001:db8::499,3,2.049464
fe80::c02d:fdff:feb0:18d7,2001:db8::477,2,1.036718
fe80::c02d:fdff:feb0:18d7,2001:db8::498,3,2.049463
2001:db8::283,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::284,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::281,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::282,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::280,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::278,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::279,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::277,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::276,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::274,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::275,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::273,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::272,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::271,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::269,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::270,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::268,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::267,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::266,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::265,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::264,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::262,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::263,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::261,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::260,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::259,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::258,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::286,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::288,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::285,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::231,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::230,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::228,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::229,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::226,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::225,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::222,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::227,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::477,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::476,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::1,ff02::1:ff00:27,1,0
2001:db8::1,ff02::1:ff00:20,1,0
2001:db8::1,ff02::1:ff00:22,1,0
fe80::c4dc:f4ff:fe14:688e,ff02::2,2,32.354148
fe80::acc5:d7ff:fe93:deb3,ff02::2,2,31.209707
fe80::b82a:73ff:fecc:2dc3,ff02::2,2,34.859836
2001:db8::426,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::425,fe80::c02d:fdff:feb0:18d7,1,0
2001:db8::424,fe80::c02d:fdff:feb0:18d7,1,0
